02.07.2012 04:06:00	+6.460000e+002	+4.397425e+000	+5.982900e+000	+2.872572e+002
02.07.2012 04:16:00	+6.460000e+002	+3.297974e+000	+4.195800e+000	+2.503392e+002
02.07.2012 04:26:00	+6.460000e+002	+3.206478e+000	+3.651900e+000	+2.440104e+002
02.07.2012 04:36:00	+6.460000e+002	+3.206478e+000	+5.361300e+000	+2.369784e+002
02.07.2012 04:46:00	+6.460000e+002	+2.566534e+000	+6.371400e+000	+2.317044e+002
02.07.2012 04:56:00	+6.460000e+002	+2.475189e+000	+5.982900e+000	+2.310012e+002
02.07.2012 05:06:00	+6.460000e+002	+2.657897e+000	+4.351200e+000	+2.250240e+002
02.07.2012 05:16:00	+6.460000e+002	+3.206478e+000	+3.263400e+000	+2.404944e+002
02.07.2012 05:26:00	+6.460000e+002	+3.297974e+000	+6.604500e+000	+2.450652e+002
02.07.2012 05:36:00	+6.460000e+002	+3.206478e+000	+8.003100e+000	+2.440104e+002
02.07.2012 05:46:00	+6.460000e+002	+3.206478e+000	+8.158500e+000	+2.443620e+002
02.07.2012 05:56:00	+6.460000e+002	+3.206478e+000	+6.526800e+000	+2.387364e+002
02.07.2012 06:06:00	+6.460000e+002	+3.297974e+000	+5.982900e+000	+2.288916e+002
02.07.2012 06:16:00	+6.460000e+002	+3.572580e+000	+5.361300e+000	+2.499876e+002
02.07.2012 06:26:00	+6.460000e+002	+3.847356e+000	+5.050500e+000	+2.615904e+002
02.07.2012 06:36:00	+6.460000e+002	+4.305699e+000	+5.128200e+000	+2.426040e+002
02.07.2012 06:46:00	+6.460000e+002	+4.672717e+000	+4.817400e+000	+2.556132e+002
02.07.2012 06:56:00	+6.460000e+002	+4.764519e+000	+3.496500e+000	+2.457684e+002
02.07.2012 07:06:00	+6.460000e+002	+4.856340e+000	+5.050500e+000	+2.587776e+002
02.07.2012 07:16:00	+6.460000e+002	+5.407668e+000	+5.128200e+000	+2.524488e+002
02.07.2012 07:26:00	+6.460000e+002	+4.948180e+000	+5.205900e+000	+2.545584e+002
02.07.2012 07:36:00	+6.460000e+002	+4.580934e+000	+5.050500e+000	+2.549100e+002
02.07.2012 07:46:00	+6.460000e+002	+4.948180e+000	+6.837600e+000	+2.348688e+002
02.07.2012 07:56:00	+6.460000e+002	+5.223816e+000	+7.070700e+000	+2.306496e+002
02.07.2012 08:06:00	+6.460000e+002	+5.223816e+000	+8.080800e+000	+2.250240e+002
02.07.2012 08:16:00	+6.460000e+002	+4.948180e+000	+7.381500e+000	+2.211564e+002
02.07.2012 08:26:00	+6.460000e+002	+4.948180e+000	+7.381500e+000	+2.380332e+002
02.07.2012 08:36:00	+6.460000e+002	+4.856340e+000	+5.982900e+000	+2.193984e+002
02.07.2012 08:46:00	+6.460000e+002	+5.040040e+000	+4.584300e+000	+2.281884e+002
02.07.2012 08:56:00	+6.460000e+002	+4.948180e+000	+4.118100e+000	+2.387364e+002
02.07.2012 09:06:00	+6.460000e+002	+5.407668e+000	+4.895100e+000	+2.334624e+002
02.07.2012 09:16:00	+6.460000e+002	+6.143839e+000	+5.982900e+000	+2.411976e+002
02.07.2012 09:26:00	+6.460000e+002	+6.512383e+000	+7.148400e+000	+2.383848e+002
02.07.2012 09:36:00	+6.460000e+002	+6.881232e+000	+6.759900e+000	+2.158824e+002
02.07.2012 09:46:00	+6.460000e+002	+6.328073e+000	+6.371400e+000	+2.201016e+002
02.07.2012 09:56:00	+6.460000e+002	+6.881232e+000	+6.526800e+000	+2.302980e+002
02.07.2012 10:06:00	+6.460000e+002	+6.051751e+000	+5.050500e+000	+2.127180e+002
